PC-01 PC-02 PC-03 PC-04 PC-05 PC-06 PC-07 PC-08 PC-09 PC-10 PC-11 PC-12 PC-13 PC-14 PC-15 PC-16 PC-17 PC-18 PC-19 PC-20 PC-21 PC-22 PC-23 PC-24 PC-25 PC-26 PC-27 PC-28 PC-29 PC-30 PC-31 PC-32 PC-33 PC-34 PC-35 PC-36 PC-37 PC-38 PC-39 PC-40 PC-41 PC-42 PC-43 PC-44 PC-45 PC-46 PC-47 PC-48 PC-49 PC-50 PC-51 PC-52 PC-53 PC-54 PC-55 PC-56 PC-57 PC-58 PC-59 PC-60 PC-61 PC-62 PC-63 PC-64 PC-65 PC-66 PC-67 PC-68 PC-69 PC-70 PC-71 PC-72 PC-73 PC-74 PC-75 PC-76 PC-77 PC-78 PC-79 PC-80 PC-81 PC-82 PC-83 PC-84 PC-85 PC-86 PC-87 PC-88 PC-89 PC-90 PC-91 PC-92 PC-93 PC-94 PC-95 PC-96 PC-97 PC-98 PC-99 PC-100 PC-101 PC-102 PC-103 PC-104 PC-105 PC-106 PC-107 PC-108 PC-109 PC-110 PC-111 PC-112 PC-113 PC-114
DPCh_plate2_C07_S119 0.0852037740769336 -0.203901943482106 -0.0149687423363985 0.0054714018647473 0.0107362363285395 0.00258204483783272 -0.0162937795557161 -0.0162301034325612 -0.00571474287560191 -0.00754469632355104 -0.00487771879713865 0.00654824180463949 0.00728659173329471 0.0140969724461573 -0.00514314317356705 0.00372484710762763 0.0102594848621016 0.0246701693735422 -0.0246609022855995 0.0171873135955334 0.0194460910381113 0.0398767144401319 -0.00814141167387902 0.00979744941558112 0.0392059230774957 -0.0189507918174179 0.0224864856475479 -0.0638540647061142 0.0432504525471652 0.00296730271595319 0.0686086497471046 -0.02525752781009 0.0104559445461634 -0.00284688440668142 0.0245135863278464 -0.00048065986527459 -0.00724600778363091 -0.0518228553172238 0.0201767528441455 -0.0131468663408537 -0.0576108657163914 0.0266843504151525 0.00100414717387984 -0.0655430530710359 0.0495434431852247 -0.0221044806494308 0.0257630206108347 -0.0123901220959791 0.0182072919119233 -0.000859524915525132 0.0314990699382361 0.00991884058885024 -0.0511278746137154 0.0584834851252535 -0.0165897234923982 0.0629813801299896 0.0050790941025165 -0.114518008479994 -0.00361300246713094 -0.0583082960202904 0.0813250429051628 0.0117241790279123 0.00986287007327988 -0.00522703199172659 -0.0532770122340001 -0.0388382125966753 -0.0369807763163076 -0.0186394822984667 -0.0534008899997462 -0.0103925482213664 -0.11294859582579 0.0286859767676555 0.0262947564953702 -0.165495193452431 -0.113634913776044 -0.0458600501465229 -0.177381912323749 0.0783781220307009 -0.251743507431082 0.110585515057768 0.0637823698954258 -0.0619249868329641 0.229904792625971 0.0765755727955211 0.0970324551538843 -0.123293829200675 -0.147805879784541 -0.00131071854989278 -0.0439673450368964 0.0331754970791698 0.129995057039363 -0.0929625299497181 -0.119839754593521 0.00338580771392331 0.134192933965251 0.00805676433347838 0.105314499788586 -0.0943509264844632 -0.0358936478459155 0.0939866904653075 -0.234139296954247 -0.0487770357748726 0.0784796349677963 -0.230475761130777 -0.00934593304853669 -0.31415730748541 -0.22317201459197 -0.362276778517994 0.182494530115636 -0.0703235647954811 0.156657151554452 0.173984458889366 0.0119554247383234 -0.0919692397898659
DPCh_plate2_C08_S120 0.0834063559454838 -0.221619324161127 -0.0337558325653869 0.00398117566286137 0.0284312753035133 -0.0228741788872761 -0.00731068946571477 0.00674686374822449 0.00174787069187908 0.0111407865596868 0.0133502837918469 0.00665168319148361 0.00255092233130406 0.0241188570977953 -0.0114104488435757 -0.00297779285653225 -0.00964923609182869 -0.023907319394338 -0.00809549306002189 0.0131052947313186 0.029271801563317 0.0324929116173867 -0.0225120702587725 0.0396360097687007 0.0508943525327925 -0.0260748906357144 -0.0342546079151619 -0.0216703303368981 0.00794306014864163 -0.0119378496095461 0.0136281440412783 -0.0213388981618835 0.0105872688842362 0.0515629493032172 0.0111511568627545 -0.0167216659544894 0.0801216337362891 0.0110451917708405 0.011544680648887 0.0434789852104723 -0.0220550424735394 -0.0358092077250118 -0.0550601015358896 -0.0374009711007218 0.0368822582786737 -0.0250080133448359 0.00434123334067182 -0.0358819750130793 0.0944953401964263 -0.0386033352890536 0.0168635970386674 0.0186067183427025 0.0315792532241375 0.0511388069964443 -0.0424798028430965 0.0595820340890849 -0.0265378316527671 0.00505625623534739 0.0226911308520922 -0.13218738671907 0.0110890789187084 0.028937009722158 0.131390994797343 0.0394578259095131 0.0358634596137212 0.0463579758280753 -0.126123846053697 0.164487800523515 0.0697545494909868 -0.226471239134765 -0.0690535660287682 0.0316385027553423 0.256659050434782 -0.146216444840433 0.00613911050137559 0.0148037906162757 0.0381553620014988 -0.0565118494345611 -0.224611968919134 0.015240108353791 0.189402608475339 -0.0159131736016268 -0.0926166238504054 -0.133277110193993 0.103732184511211 0.210852787513192 0.0562411736717849 -0.281223057202672 -0.0868442626793249 0.106161464871214 0.0255861274006789 0.28466228049188 0.0431162221451904 0.0433153782668903 0.084630571319453 -0.139080152593251 0.0651338636075256 -0.0525254915942137 -0.16616224126626 0.0894418571921685 0.0611246167913901 0.00194169033977254 0.166233455748206 -0.149670417945906 -0.0501128246316108 0.119300459648646 0.236942139024436 0.127936088226523 -0.174481800420248 0.000821143232967104 -0.0800189062544139 -0.00521865746385864 0.191415236348087 -0.094185139035709
DPCh_plate2_D01_S121 0.086135260688084 0.0730250048385281 0.0602099032763735 -0.0653864744076228 0.0523595119909898 0.0299770275943284 0.029283708104294 0.0216859720869411 0.00324560036960655 -0.000322260478783854 -0.0206034219702984 -7.72375636635021e-05 0.00672501963219167 -0.0134487335480533 -0.0212125757250583 -0.0428054635584775 -0.0211482082659126 -0.0300235986549708 -0.0118804593837495 -0.0233085844498031 -0.0560578677405963 -0.0734949085154698 -0.0155173795350359 -0.00683297779084723 -0.0195020426746285 0.0219405708581995 -0.0123650122161033 0.00174172745850982 -0.0494703165910245 0.051453231366376 -0.0048059075965462 0.0737747147823744 -0.00604467148063171 -0.00165951741400064 0.013329969093585 0.0911878191266558 -0.0152941819839811 -0.0443674797656041 -0.00824982355101931 0.0601678360137761 0.0451741247698622 0.0151971608798338 -0.0261614881058148 -0.0321034634146204 -0.0181726383383075 0.0907203254045757 0.0827850216799675 -0.0322449215330135 0.0392092927978011 0.0694320071723382 0.0500368850876953 -0.0212153362591016 0.146048537860822 0.0948341718023907 -0.0757352710097901 -0.123459493222558 0.0637983856054015 0.235176302633935 0.136484985862024 0.0512515780074869 -0.117589945338827 -0.0618309879795408 -0.143185993723677 -0.069189689883478 -0.139563356114434 -0.073331831575894 -0.00108251859537884 0.0385449827685414 0.0685900207165926 -0.0265332876518426 0.0840332839239694 -0.310231760382446 0.151746223853999 -0.117555859249208 -0.242663469007665 0.096993576133999 -0.0994802813682194 0.0469352140752771 -0.0163253427913283 -0.0958929545199788 0.0115651109032122 0.0556123145815295 -0.279648109821683 -0.226009091424889 0.149475642992679 -0.155796326840441 -0.0146883939107786 -0.203766220589891 -0.0210638473279936 -0.206117770199465 0.232160223020307 -0.203768835135202 0.204369239766916 -0.127002038218063 0.0128940728410269 0.0619770828007198 -0.0879788192072396 0.0533076066859586 -0.0696015787957788 0.00461098643820289 0.0380744395129498 0.0389851465555951 -0.0757325561874799 -0.0215083137658603 0.0185681267632766 -0.00826953056115023 -0.0605068649949849 -0.0868550731113836 0.023850588938417 -0.00409197648590492 0.0272231479888185 0.0170056837114202 0.0219172549420773 -0.0935058601006819
DPCh_plate2_D02_S122 0.0850422347301368 0.0762417701644666 0.0399702592561348 -0.0574358073364545 0.0774471022547042 0.00229937276694284 0.0165737434858467 0.0291481874240063 -0.00896641518925321 -0.00625766819434991 0.0151689984688637 -0.030322936453593 -0.0153184159286479 0.0397283947633977 0.00289708098810286 -0.130224059315001 0.074794934197775 0.0791194074226752 -0.0490621398189779 0.044584306962028 0.0180713041314157 -0.0468892066226131 0.000918839862159852 0.00961449422031235 0.0305676197078251 0.139523558060282 -0.0257046651058965 0.0124771027345917 -0.0257077763519687 0.0193689584782639 -0.0671129431523561 0.00117450519256873 0.0514702339460902 0.000955277294440043 0.100745839679252 -0.00341815021236664 -0.184753984644402 -0.0134545738909429 0.0863182762314555 0.201499172075299 -0.0749849077981177 -0.170281570746265 0.0995158661136108 0.00781970338882844 0.0793232029699049 -0.0886441350185591 -0.0709327278687215 0.0630369397541013 -0.0214885869330186 0.0566626326183677 0.0336411533133284 -0.0314301387583021 -0.036920685778743 -0.19135461619833 0.134962994955984 0.0848324533205703 0.0784033531425951 0.0579604403805344 0.129733041404486 0.13105352876995 -0.319018605428887 -0.012097662410212 0.075614826413066 0.0906924608825473 -0.064263554397645 0.226482534578935 -0.135151740734202 0.0351796774147016 -0.02917977867685 -0.129508590210032 -0.0551207522633329 0.0509064157657397 -0.0720478987202838 0.0546009527244655 0.000803051545282455 -0.0874170497709645 0.0372358832691145 -0.186845662529457 -0.0615686992552184 0.176660087267519 -0.134307909289038 -0.0502409592124387 -0.0355834410411364 0.124354153849806 0.0736906659462278 -0.0623758709220258 0.016292959971754 -0.0956432507995861 -0.0317281056757058 0.0281074428905359 0.0850522637129726 -0.0487105884490834 -0.0205078735116146 0.0129223479074424 0.0505864110295977 0.00236116549390541 -0.0492636737474935 0.132157510052939 0.154288671401371 0.0809205530557294 -0.143690139829408 -0.129664908922138 0.0422016524766628 -0.183822360033028 0.0771134509196588 0.168123947832371 -0.190958484816293 0.200513332828074 0.107046101648302 -0.0327518682578008 -0.00930927571861545 -0.0789916729171428 0.0160264857221106 -0.092897424947108
DPCh_plate2_D07_S127 0.0852599256221525 -0.196415834548304 -0.0257774769495926 -0.00332718935422211 0.0441168630981297 -0.0259106011107587 -0.0162140726683816 0.00204149657806886 -0.00677585738190759 -0.00330501318842404 0.00387784936725578 0.0146947914381462 -0.0199016681673062 -0.0104606952666444 0.000564263767909079 0.0166777051475625 0.0158719774654608 0.0142618179296457 -0.0221580898807984 -0.0115829038658687 0.011485477494617 -0.0121927043305659 -0.000415557802932922 0.0019870457504545 0.00682980548328586 -0.00904741487757929 -0.0171934921491603 0.00574961300715594 0.00603862815233556 0.0119452638306518 0.0356028627262706 -0.00404855221228854 0.0113040407811431 0.00975005384312432 -0.0126880493269474 0.00834455252897118 0.0635633552188508 0.00583183369128125 0.00725161076942386 0.00537455561818919 0.037084376366574 -0.0159541361357335 -0.0345453363416276 -0.0122327616163468 -0.0381779116666073 -0.0304077664972605 0.0247552542429291 -0.0242346509812806 0.0978533254187564 -0.0618764127484997 0.00202802610934685 0.00358903623934978 -0.0163169341427174 0.0147565842602529 -0.0438322860901155 -0.0551519975107649 0.0439751381959908 -0.0443715496327699 0.0168814125896095 -0.12365308622978 -0.00956406885429444 -0.0983029494392588 0.00550009712386985 0.160706928748425 0.165288946912683 0.136598475204741 -0.0540065017737362 -0.0556707797989911 0.160148128400723 -0.232047063719915 -0.0466061013780719 0.0112322445860762 -0.021685297593108 -0.0167622744075765 -0.0183219808846352 -0.0174952478660542 0.188118821723702 0.0102002646716661 -0.00458222041486062 -0.231087944477502 0.0547116887423872 0.102756003723935 -0.0421851587579753 0.0354049152865974 -0.0147110505105755 -0.0097317712631242 -0.0128020466830876 0.0904880956545683 0.0130852658245836 -0.00406514404633639 -0.0847966894716826 -0.0213778860233463 -0.142736852303087 -0.125779502986666 0.0027420304508977 -0.0207818631649206 -0.142290983155468 0.188818628714973 0.0189666462229807 -0.0334470104927421 0.0626713069306264 0.299021663294444 -0.0406925306955012 0.197942075913735 0.0892166072055828 -0.155012790192184 -0.313892817156971 -0.046365656514984 0.121116603685431 -0.209501524235746 0.00277920575241861 -0.359844273245734 0.215951304390805 -0.0915715992470066
DPCh_plate2_D08_S128 0.0855676691909543 -0.192813423037044 -0.02185903572863 0.00937252559211666 0.00387928040908345 -0.00137666126693968 -0.010936864057012 -0.0161877489586272 -0.0123098357243725 0.0111424807956828 0.0138015547673386 -0.0027892171960278 -0.0203279990975767 0.0102392608421602 0.0141626198994133 -0.0103996617976462 0.0182068265834833 0.0161664909949994 -0.0143151485047558 -0.014119613080602 0.0161797417716535 0.0203934495540301 -0.014146019525377 0.00408945785434337 -0.00624829045601614 -0.00353458037176507 -0.0178463074675142 0.0109916826641018 -0.0235081874757512 -0.0106426450190415 -0.00786862964793371 0.00150846285500536 0.00860591755989343 0.0177195591306528 0.0156454815789517 0.0154099122501577 -0.00908039017167355 0.0158142946295681 -0.0086784174561814 0.0202889008240899 0.00481126861116305 -0.055797378003205 0.00211560413988197 -0.0320479409038857 0.0388948767760212 -0.0264306308912698 0.00911372098766896 0.0786412425101431 0.0576134539826809 0.100304263461055 0.0362032740490993 -0.0328421296957716 -0.0359668732610173 -0.0195814902804948 -0.0529763210310588 -0.0145004083505891 -0.0187913488204275 0.0449760201889131 0.0284206990184012 0.00424458897664525 -0.0953678245422656 0.110423654107388 0.236699686577639 -0.0693925097680934 0.0744520424549387 -0.0147459466913566 0.00645918525696831 0.016839006822069 -0.0737581770444893 0.0652094813435613 0.0074501592184887 -0.054733559222507 0.120666454992958 0.0637989414243666 0.0599783768271396 0.127339711944501 0.219924215890261 0.0604996844410694 0.0982657230019107 -0.0636895460243178 -0.0517591996005883 0.032435417735151 -0.237011078852391 -0.0840649803527597 -0.00953129559762669 0.134248703291408 0.0722211049249635 -0.0368072597686162 -0.0549929499984836 -0.0423859269092477 -0.145115617235306 0.160137349318102 -0.162547984861952 -0.103617190329284 -0.0717001380200905 -0.0586433858219918 -0.030520632331242 0.10823361108621 0.0446758324245662 -0.214940895980523 -0.0334901079646927 -0.137486569413799 -0.0134973799265094 0.0527664105112921 -0.0381640377236946 0.0282343520213672 0.0747045872366994 -0.149998660234915 0.45624448814722 -0.107701693556691 0.126283714700198 0.317332492452395 -0.243456511800328 -0.090649027061023
DPCh_plate2_E01_S129 0.083975151530231 0.0768375773127949 0.0574410544533685 -0.0894693247470803 0.104229860234464 0.000397531608463775 0.0286530795393743 0.050974362310773 0.0180680416957008 0.00322976099832726 0.00224442795066017 0.0059182061229818 -0.00196523007706792 -0.0311361941193636 0.0345274154531146 0.0218149970328271 -0.0435381363257749 -0.0048632016691453 -0.0155982360275424 -0.0211463262263136 0.0256823108638123 0.00673249282779268 -0.0139220986116157 0.025210211645113 -0.0301112218243802 0.00658107320375687 0.048480843716746 -0.0303087743002154 0.0422664199093277 0.0157004540082783 0.0419272989886136 -0.0451383115245006 0.00435176178485276 -0.0687802356236454 -0.0137174899392156 -0.0840060563052964 0.0287881973060357 0.00415466122474923 -0.0652084755028526 -0.0225001605682169 0.0449163144444212 0.12197897673406 -0.019508791755487 0.0339720338899471 -0.0774464883277931 0.113955078325416 -0.10350311647528 -0.0556960315730776 -0.0205639578969411 -0.0388827494167826 -0.169329294851569 -0.0392737469526271 -0.0724477864495178 0.0819040918752759 0.0491655269596842 0.0662061649787636 0.0530537201048903 -0.0811667692597115 -0.035898185975521 -0.0800261194447502 0.0491733183158813 0.0544110101718092 -0.0510048977895619 -0.0204891202266752 -0.0338616683837768 -0.053209785429233 0.098325668050016 -0.00709994313758667 0.0480949738704814 0.0215855307050069 -0.0134388733908923 0.114163597700963 0.235466823445177 0.0443774084079167 0.195846897760057 -0.136104472405442 0.145942788233129 -0.244455713612746 0.0105838291759075 0.160482219902743 0.0116173122646986 0.273437211483704 -0.0901427205143236 0.0517383772756269 0.0116788507096845 -0.040259222389078 -0.234450074259088 -0.0692211535981934 0.0377430168753334 0.081417541010732 -0.0915408246279594 -0.0321455528538605 0.186250922072741 0.0348519735232345 -0.0499188596884698 0.0942006446115315 -0.328486368560774 0.295842314625526 -0.013184422816622 0.183222664882535 0.0133263525410272 -0.208415544025763 -0.070380665441564 -0.0517559290307197 -0.0430690183969922 -0.112486704243712 0.064741259500875 -0.160314295061145 -0.0249144662942144 -0.0230269089217677 0.0171765251418717 0.034395207482583 0.00941567500802729 -0.0928172870767681
DPCh_plate2_E02_S130 0.086949425289994 0.08534916063117 0.0618449098982568 -0.0774943251286268 0.0590534506691922 0.0071983490705755 0.0500263220354399 0.0808153013215206 -0.00089375814771986 0.0116379842453264 -0.0287054776944868 -0.0404637259076823 0.0428987863679455 0.00932801577047122 -0.0311611714426459 -0.0356306048129343 -0.0679497237752264 -0.0651734480264592 0.0441827500275178 0.0448953070045009 0.0352908253467997 0.0140628372434782 0.00752849524158001 0.0570997113867097 -0.031306413730076 -0.0104825056837835 0.0295253329628902 0.0340569193575834 -0.0330597485432623 0.0539359163796811 -0.00218103880850457 0.01512664852375 0.0142370716559934 0.00196986549529846 -0.00560830499873213 -0.0239542343000004 -0.0301635599269954 -8.0715981184041e-06 0.00313806096003045 0.0577763062784083 -0.120899782247442 -0.0191150145615308 -0.0136882951465387 0.00181355271833689 0.0228094295345764 0.0236270455311376 -0.0585537133415262 0.0392743530327047 -0.0518480363911233 -0.0389680146226951 -0.063297188023301 -0.0039214606302939 -0.0291441562088191 0.0459766671218022 -0.0704008115816166 0.0676294784760722 -0.0139168696360801 -0.0138398728930839 0.0143082886023775 -0.00931698822623462 0.0098892657479589 -0.0119096902639779 -0.0289237626202643 -0.0393236976625852 -0.149809828805009 0.182273000720569 -0.0387298298048286 0.00528978709752042 0.0358965452289226 -0.0342864750698276 0.113152308803854 0.0104546665204117 -0.0924492037144954 0.217781382762941 0.154867686882065 0.22606383927554 0.136419270625157 0.0611960984210357 0.21263091056257 -0.393144625214824 0.0540608977522316 0.0276824522479096 0.120363551598765 0.00746269715772305 -0.203027140394667 0.0462313482125948 -0.206676855124755 -0.163423543862982 -0.0422159841244521 0.0106233620507738 0.0103492326818279 -0.217977746569962 -0.194483301864224 -0.157139295537038 0.177617075251024 0.00190521662196282 0.122782830275403 -0.0969535381442672 -0.128713405653284 0.189309074763964 -0.0310647659321253 -0.0519609751665732 0.0785739321244199 -0.183980868857756 -0.0151727101646232 0.0907111133817192 0.135662567941011 -0.140735477759404 0.00120033808419144 0.0279512367274427 -0.0301403598521275 -0.0284451003905774 0.0437124455056531 -0.0933429061831585
DPCh_plate2_E07_S135 0.0853893188730293 -0.210798232522993 -0.00883978357994023 0.000350773274605721 0.0252066362533614 0.00349456065406402 0.0282307329037805 0.00815284114751639 -0.00875862257897039 0.00472677430431831 -0.0010600018035784 -0.00785452331721875 0.00338611014027521 0.00463375063392572 0.00955211863054727 -0.0380278550502497 -0.00496742824688797 0.0142766881420979 -0.011144029928487 -0.00127984700224526 -0.0194774346240027 -0.0263932264384105 0.024986733642404 0.0272723939517575 -0.00724998724633817 0.00985045931987444 -0.0105547669190618 0.0188476534438699 -0.00417902738920869 0.00168255996773222 -0.00167450086002126 0.000199722627673234 -0.00316274419697839 -0.0121153548039066 0.0246955188546192 -0.0160985906110669 -0.0137620332507854 0.0142796276556815 -0.0152756687854904 0.0158082547774518 -0.0526967015710152 -0.0844736197400937 0.0315599631935659 -0.0265230723186864 0.0104085808820249 -0.020845675282539 0.0173103752656637 0.0172767565591843 0.0140247514648317 0.00946511587341224 -0.0257223263898549 -0.0392312974250495 -0.0348659455686437 -0.016919393585069 0.00145575037811019 0.00319913942579934 0.0109578881615438 0.0404933198268952 0.0289055367492336 0.0424090575836742 -0.00214602782525083 0.0589744825237152 0.127411561975902 -0.0631340743979133 -0.0430226171408298 -0.104353948722931 -0.0391075869468131 -0.0440038182288316 -0.070911631828792 0.0701666171929934 -0.0213223786694286 -0.0842771812654803 0.0241852311159142 0.00551741069463945 0.0533537295918723 -0.014677014316644 -0.00315795594516525 -0.0306066594181269 0.0702331374895181 0.0105908323193439 -0.0662236718053344 0.0701059182586382 0.11545960220872 0.0712296448223852 0.0124348953936236 -0.129881894681331 -0.0768021780660778 -0.00182629032877763 0.0322058458446992 0.0292513193459801 0.031140059301765 -0.132130217025073 0.0282214623220643 -0.0621259748640733 0.129148426462882 0.218405835110955 0.039440497221546 -0.016449803494171 -0.16683683124275 0.0455574353014286 0.122004742427767 0.0897293639012088 0.0146578642080286 0.127956500904441 -0.256922909833122 -0.415481435721679 0.167116671330579 0.559598493286002 0.185463530102734 0.0600129821891755 -0.0806385648189876 0.0577134469308527 0.0642117365840474 -0.0919773304519393
DPCh_plate2_E08_S136 0.0836962686981138 -0.191987602779151 -0.0205605629454084 0.00359349511061161 0.00893286916175509 -0.0106302454506144 0.0060104003733752 0.00939501795097259 0.00660413457963293 -0.00463255621509516 0.00592265237089827 -0.00417323216502976 -0.00224733598402511 -0.0319024577683275 -0.00919218509550839 0.0448468158627435 -0.0308390297440462 -0.0438183174488137 0.0391209668471801 -0.0122351237101201 0.00435694493668679 -0.013679586385576 0.0307822226391585 -0.0218259445799306 0.0164034357815378 0.0184961128525975 0.0159138093852924 0.0269891616613677 -0.055341525745236 -0.015299330716638 -0.020971014578856 -0.0609464320280279 0.000721212695804739 0.0267997338128355 -0.0554232267763312 -0.026575864185546 0.0849239299291393 0.0312522411304286 0.0388210782933977 -0.0454593945222629 0.0732571520201957 0.133696260308457 0.00932417766536639 0.0127571574912413 -0.0345165313371721 0.040507525127643 0.0228057067930644 -0.063982625112409 -0.0812531146003515 -0.0910378261416626 -0.051955128937022 0.0348345110133088 0.0746449274181154 -0.0165385402076405 0.0269308857648836 0.0194454579649374 -0.00741659714894839 0.0572986784810809 -0.0755739805408507 0.0698867829116729 -0.113929849791372 -0.0873651508223556 -0.30656564644437 0.0711709994314453 -0.14586548438512 0.174265951029251 0.138245819866377 0.0721292152288667 0.040536537084392 0.0274246606816079 0.121674509029517 0.0639699326607372 -0.143687097232613 0.126712857129546 0.109688489036632 -0.0829932875851055 -0.181231852628707 -0.0817344855591371 0.09719942115946 0.0907507597116526 -0.0228812643235823 -0.0209891979311531 -0.119521222883797 -0.154752544009246 -0.13311408063697 0.113438717926532 0.132747532260556 -0.13002313198045 -0.238847575118164 -0.0535359875062094 -0.0199791288426924 0.212536377580985 0.0895086035703736 -0.0176264283156829 -0.0127601870068468 0.0250196579872334 0.0440803556828182 -0.255991366846545 0.143120017777042 0.0659290442614723 -0.0707796729693081 -0.1174188405479 0.0292746936831927 0.0123577485420361 -0.0804607677621804 -0.269310414102389 -0.0187621550678038 0.0513976002247971 0.100154342672235 -0.233699197969381 0.0731101048885958 -0.149831455159173 -0.0787286648712823 -0.0929578934371049
DPCh_plate2_F01_S137 0.0876508642289454 0.072815850366171 0.0663442456236485 -0.0754384238139868 0.0700083288914792 0.0174263357901626 0.0305957547736545 0.02770647041988 0.00962350372316963 0.00323592426826954 -0.0257302394245306 -0.0179936549542705 0.021112007702632 0.00856643162368454 -0.0118527011051939 -0.0585747046710036 -0.0303420672679772 0.00246044066624644 0.00541201409683173 -0.00237255817278639 -0.0255952526112565 -0.0146480465053831 -0.0263723508165198 0.0106955306401804 0.00229403087217362 -0.0193491039820982 -0.000606534607830514 -0.0400180636952081 -0.107099996603038 0.0347934608007149 -0.0681526877545947 0.0027412592965545 0.0407448158637738 -0.0428555542922328 0.0168002464871062 0.00904716377369354 -0.048783308971464 -0.00800635012797572 -0.0246285704849728 0.0334666718660457 -0.0210913714839871 -0.0832754713753136 0.0402875290790809 0.0652762579544859 -0.0454590582077199 0.0230599473829443 -0.0260708568849808 0.0118050297517045 -0.0560810974076734 0.0765086666617745 0.023131475904314 0.0354179570570912 -0.0166914081769025 -0.022940578414041 0.0267506829510344 0.0206570025168718 -0.0119286016874905 0.0762005058072526 0.100559905907474 -0.0442065682231894 -0.117893509262964 0.011549396717297 0.104329985561 -0.0166807181047252 -0.00217097137705773 -0.0417711739987736 0.0922479018289122 -0.0216925001218495 0.104791704521092 0.0171097227285773 0.213752061890232 0.0774327828259539 -0.101722642113399 -0.0283739836258544 -0.134235276985685 -0.108645162042213 -0.121401405248022 -0.0112661517228271 -0.0918475158173782 0.00917955659400108 0.129507309465149 0.0169562815500837 -0.0661122316666172 -0.0927085019906796 0.0383563536368742 -0.0714618023467564 0.112674341204641 0.148888796194409 0.0389459809657865 -0.0472785993915113 -0.28358430085165 0.0914162265375116 -0.306131522748109 0.271822136422356 0.275859196220056 0.035137364811447 -0.114250711019984 -0.135306178369626 -0.0543593828663696 0.304144380782443 0.341476379174177 0.0343628436248812 -0.156523174807436 0.0586161947465171 0.0164671438003701 -0.00631711502687789 0.0024606205543355 -0.0721562815110265 -0.0317518143967839 -0.042089986328565 0.0878738047519924 0.133919043886762 -0.0065855551654336 -0.0932330157396122
DPCh_plate2_F02_S138 0.0859022637214435 0.0680927837527215 0.0741174791248656 -0.091813276104078 0.0926218241425503 0.00256916166776233 0.0398686682280571 0.0559069979512716 0.0172086677727927 0.00660792585659368 -0.00276367067718185 -0.00400122651305717 0.0329062866158969 -0.0160114194298138 -0.00584371265523628 -0.00331104740807432 -0.0582311870655543 -0.0311904885187091 0.00501483820838742 0.00752368347247129 0.00471751899018392 0.0425291688264044 -0.0491078258993739 0.0307841641519158 0.0233101746642261 -0.0360568802704478 0.0178252991689311 -0.0186604061691868 -0.0908475689865119 0.0110249583166585 -0.0544329065060463 -0.00497340086031081 0.0245753263732507 -0.054729798093348 0.0247751598589344 0.00541087158643877 -0.00775554444802257 -0.013104762809406 -0.02568463693187 -0.00603638288008207 -0.0866291566697958 0.024746698402862 -0.0494855440200977 0.0460460371754251 -0.109725438016575 0.0957476121298842 -0.0722838466726742 -0.0391770727468653 -0.0207235977290714 0.0560182447325342 0.0441121821500787 -0.00703896789222413 0.0379088944854571 0.0422016134263257 0.00296689463556022 0.0594276096589848 -0.0347233731054084 -0.0301127413910593 0.0329348780351775 -0.093681358226375 0.00698144311459968 0.108034190503545 0.0410565416407565 0.0151790557457481 -0.00736856735719222 -0.0785538912320745 0.0633443953438039 0.0974162624751189 0.0548312778161722 -0.00706992975856688 0.0972502408328354 0.0678474926241722 0.0452495248901928 0.016160277676514 0.0597921155262821 -0.0834619401895382 -0.0607075837809943 -0.109239013716994 -0.11782521064514 -0.0543362384070659 0.176462491155723 0.0232979135465171 -0.0802398008031877 0.0667666844742042 0.075379901709267 -0.00416340087999941 -0.029994142764858 -0.00816507753560034 -0.01828517942113 -0.258694978685978 -0.268743441113458 -0.206903533243889 0.0751688881018013 0.264881972153803 -0.0762939386820361 0.107845761389163 0.4143510951711 0.0453072298255919 -0.0273996773168256 -0.206324779360603 -0.344445660023624 0.0513659589112934 0.167927339510533 0.199106000512549 0.0193047770578124 0.0812866283462427 -0.0134074970223626 0.0687467586405746 0.0832378365032565 -0.0355936788086694 -0.024304618881692 -0.0959151070641727 0.00430796267933453 -0.0934343693910551
